filename	sweetNumber	sweetList
4403C717999F6CF31F9C4DA3E418A130281AE33CC6D961C454155C9BBEDD3F7A	12	"[""access"", ""search"", ""group"", ""copyright"", ""city"", ""satellite"", ""wireless"", ""phone"", ""map"", ""towering"", ""content"", ""transportation""]"
C9508ADF5A1C595BF89E204A9FE6E268C3041EE4D840D04D093086A0531E7E69	17	"[""search"", ""statistics"", ""hydrology"", ""family"", ""geology"", ""electricity"", ""agriculture"", ""economics"", ""petroleum"", ""mining"", ""period"", ""forestry"", ""predict"", ""biology"", ""military"", ""chemistry"", ""physics""]"
D8D5C5420E43E601FB5744B37D55D252C2D6F3D58691EE9BF37B1DAB83C1EEB5	45	"[""layer"", ""work"", ""creek"", ""classification"", ""attribute"", ""community"", ""device"", ""technology"", ""event"", ""cloud"", ""management"", ""monitoring"", ""network"", ""service"", ""pc"", ""top"", ""system"", ""content"", ""source"", ""window"", ""version"", ""maintenance"", ""basic"", ""do"", ""infrastructure"", ""power"", ""center"", ""visibility"", ""choice"", ""efficiency"", ""collection"", ""remediation"", ""productivity"", ""configuration"", ""data"", ""parallel"", ""monitor"", ""capacity"", ""copyright"", ""fault"", ""industry"", ""documentation"", ""solution"", ""project"", ""correlation""]"
D81E87F483C58CA9238A96B07B716A38C284DC2F1DD1CCC0DEFFC662F1904757	70	"[""topography"", ""family"", ""point"", ""civil"", ""dissolution"", ""crown"", ""mine"", ""subsidence"", ""county"", ""production"", ""revolution"", ""radio"", ""pass"", ""line"", ""transport"", ""canal"", ""decline"", ""scale"", ""lead"", ""area"", ""woodland"", ""cell"", ""extraction"", ""state"", ""station"", ""square"", ""forest"", ""conservation"", ""local"", ""development"", ""division"", ""mining"", ""noise"", ""return"", ""river"", ""fire"", ""farm"", ""swell"", ""clay"", ""collection"", ""standard"", ""volume"", ""joint"", ""death"", ""grid"", ""free"", ""military"", ""reconstruct"", ""translation"", ""age"", ""population"", ""building"", ""search"", ""land"", ""gazetteer"", ""name"", ""car"", ""route"", ""work"", ""value"", ""order"", ""coal"", ""map"", ""growth"", ""period"", ""time"", ""region"", ""country"", ""industry"", ""history""]"
4632E3F01BF7B21C9FDA112AE6F58855F11ABB143D8007FA73392628190284ED	36	"[""set"", ""competition"", ""engineering"", ""human"", ""work"", ""technology"", ""network"", ""service"", ""area"", ""top"", ""acceptance"", ""system"", ""research"", ""platform"", ""spread"", ""policy"", ""do"", ""government"", ""processing"", ""expansion"", ""choice"", ""glass"", ""train"", ""line"", ""data"", ""search"", ""lead"", ""joint"", ""receive"", ""science"", ""route"", ""floor"", ""space"", ""project"", ""inequality"", ""order""]"
2CC7E3105DF26D033575D6446571EF8BFCA53863A87CD4EF7751B120BF09B2CF	14	"[""project"", ""search"", ""feedback"", ""service"", ""area"", ""community"", ""research"", ""current"", ""lattice"", ""map"", ""policy"", ""surge"", ""navigation"", ""event""]"
221817F4E7D372476F179439BCB503C20C04CBA8403888B0102488E01997BEE1	93	"[""atmosphere"", ""relation"", ""ground"", ""field"", ""location"", ""policy"", ""spreading"", ""radiocarbon"", ""sampling"", ""sill"", ""boundary"", ""sedimentary"", ""drainage"", ""yield"", ""processed"", ""rock"", ""sediment"", ""magma"", ""measurement"", ""agriculture"", ""spectral"", ""ice"", ""research"", ""access"", ""investigation"", ""fossil"", ""glacial"", ""metadata"", ""mapped"", ""isotope"", ""base"", ""free"", ""key"", ""bathymetry"", ""search"", ""region"", ""range"", ""grain"", ""navigation"", ""campaign"", ""inclusion"", ""image"", ""dataset"", ""statistics"", ""area"", ""top"", ""provenance"", ""continental"", ""station"", ""basin"", ""type"", ""gps"", ""hydrosphere"", ""petrography"", ""season"", ""volume"", ""simulate"", ""weathering"", ""project"", ""record"", ""ablation"", ""magmatic"", ""metric"", ""surface"", ""sample"", ""engineering"", ""echo"", ""gravity"", ""chemical"", ""flood"", ""swath"", ""thinning"", ""province"", ""map"", ""satellite"", ""quartz"", ""mapping"", ""collection"", ""data"", ""exposure"", ""land"", ""mineral"", ""age"", ""flow"", ""nuclide"", ""analysis"", ""ocean"", ""mass"", ""relief"", ""time"", ""model"", ""resolution"", ""order""]"
1CAF365C74A5605A7F38C606BF93354916F687C235EA0E750950CDCBD24FAC5E	52	"[""atmosphere"", ""set"", ""radiation"", ""period"", ""stability"", ""engineering"", ""frequency"", ""result"", ""file"", ""sense"", ""dynamics"", ""line"", ""difference"", ""group"", ""temperature"", ""top"", ""lagrangian"", ""ice"", ""research"", ""increase"", ""version"", ""advection"", ""resolution"", ""do"", ""vertical"", ""time"", ""component"", ""standard"", ""step"", ""base"", ""grid"", ""variable"", ""mesa"", ""configuration"", ""data"", ""change"", ""cycle"", ""building"", ""search"", ""land"", ""center"", ""navigation"", ""heating"", ""value"", ""simulation"", ""investigate"", ""edge"", ""error"", ""output"", ""model"", ""chemistry"", ""physics""]"
842DC8F2502E655D80F881694954BB4759E1AAF781303A3793C76B5394BEAE78	33	"[""load"", ""set"", ""sequence"", ""predict"", ""image"", ""sponge"", ""dust"", ""measure"", ""size"", ""network"", ""space"", ""absorption"", ""system"", ""state"", ""complex"", ""seabed"", ""development"", ""map"", ""fruit"", ""investigation"", ""key"", ""position"", ""device"", ""path"", ""data"", ""population"", ""building"", ""radar"", ""area"", ""range"", ""acoustic"", ""order"", ""history""]"
DCA88786543FA17F122EB59E75209B38585ABC92815C58DD150564DD02CD7D18	23	"[""dataset"", ""archive"", ""temperature"", ""service"", ""area"", ""snow"", ""ice"", ""state"", ""version"", ""fiord"", ""opacity"", ""map"", ""plant"", ""exchange"", ""tundra"", ""data"", ""change"", ""publication"", ""copyright"", ""column"", ""ecosystem"", ""flux"", ""science""]"
267D5E5740A00E2525254AE93D02CED9B8C9E988C65FE3AE934DA1931AB6C1FD	24	"[""soil"", ""agriculture"", ""landscape"", ""content"", ""management"", ""monitoring"", ""network"", ""lake"", ""research"", ""environment"", ""complex"", ""role"", ""basic"", ""search"", ""allocation"", ""interaction"", ""change"", ""land"", ""climate"", ""biodiversity"", ""ecosystem"", ""budget"", ""sustainable"", ""freshwater""]"
D828D12D1D39DE19E200221A96F86B90F1D706C16AA9D747B06597CB4B878F76	30	"[""background"", ""color"", ""echo"", ""header"", ""shape"", ""human"", ""description"", ""bottom"", ""character"", ""current"", ""platform"", ""window"", ""input"", ""type"", ""node"", ""do"", ""return"", ""linear"", ""buffer"", ""moment"", ""key"", ""front"", ""line"", ""change"", ""name"", ""shift"", ""space"", ""mode"", ""time"", ""position""]"
9F24D225DCD361C4CDE17E28D4E4C821F560471957C5B77215F36E6740133A3A	4	"[""load"", ""access"", ""resource"", ""element""]"
FF33583ECC29B7ECF40A3F017C608667B9EB351BD4B72F0A5D05A844BA9D9716	39	"[""slope"", ""classification"", ""biomass"", ""surface"", ""sampling"", ""sample"", ""species"", ""size"", ""publication"", ""copyright"", ""bottom"", ""gridded"", ""snow"", ""ice"", ""continental"", ""version"", ""length"", ""basin"", ""zone"", ""composition"", ""opacity"", ""map"", ""vertical"", ""zooplankton"", ""strata"", ""break"", ""joint"", ""mouth"", ""dataset"", ""data"", ""change"", ""abundance"", ""service"", ""column"", ""science"", ""area"", ""analysis"", ""depth"", ""emissivity""]"
24E74EE30D90E96204BE5A2DD3D3B9566B1F2BC2A098C817D10B8C95FC700325	20	"[""boulder"", ""profile"", ""center"", ""facility"", ""tunnel"", ""data"", ""altitude"", ""crown"", ""maximum"", ""sunspot"", ""process"", ""history"", ""station"", ""comet"", ""output"", ""model"", ""research"", ""physics"", ""vision"", ""publication""]"
0DD25363D307FCE539B306924DCA2C84BD818C6FEE4A3FBC184D6BBB3309381D	19	"[""plot"", ""product"", ""set"", ""projection"", ""map"", ""double"", ""1d"", ""free"", ""data"", ""access"", ""field"", ""visualize"", ""grid"", ""value"", ""file"", ""coordinate"", ""2d"", ""type"", ""scale""]"
08974D1DCDA3EAECC0DE220812E2B4D1751120FD251960107210FBE998CD841C	24	"[""cancer"", ""point"", ""civil"", ""competition"", ""technology"", ""event"", ""impact"", ""family"", ""service"", ""research"", ""content"", ""station"", ""health"", ""policy"", ""circle"", ""local"", ""power"", ""free"", ""day"", ""evolution"", ""center"", ""age"", ""history"", ""bond""]"
CE146801B35588B6EC416DD7F8EE61CF75CFA24A95EA8BA8049B0F7D7B1E0A70	111	"[""speed"", ""ground"", ""access"", ""group"", ""electricity"", ""point"", ""environment"", ""production"", ""treatment"", ""policy"", ""input"", ""boulder"", ""do"", ""evening"", ""parcel"", ""government"", ""food"", ""broadleaf"", ""choice"", ""break"", ""front"", ""day"", ""level"", ""solution"", ""yield"", ""morning"", ""investigate"", ""sustainable"", ""dilution"", ""side"", ""set"", ""force"", ""energy"", ""rate"", ""result"", ""operation"", ""event"", ""power"", ""space"", ""federal"", ""decision"", ""increase"", ""hill"", ""boundary"", ""highway"", ""infrastructure"", ""transportation"", ""barrier"", ""free"", ""standard"", ""pressure"", ""key"", ""path"", ""change"", ""property"", ""service"", ""receive"", ""industry"", ""compliance"", ""range"", ""load"", ""family"", ""inclusion"", ""transit"", ""county"", ""ring"", ""mesa"", ""city"", ""management"", ""certificate"", ""stretch"", ""top"", ""system"", ""station"", ""maintenance"", ""vehicle"", ""assessment"", ""enforcement"", ""direction"", ""fire"", ""criteria"", ""construction"", ""demand"", ""line"", ""potential"", ""distance"", ""work"", ""budget"", ""project"", ""grass"", ""history"", ""process"", ""cover"", ""cluster"", ""engineering"", ""technology"", ""species"", ""monitoring"", ""complex"", ""product"", ""normal"", ""sustainability"", ""peak"", ""drought"", ""building"", ""documentation"", ""well"", ""time"", ""model"", ""consumer"", ""wind""]"
278BC42F45F585570C78660D3347B0AAC84B478BE660A7E9A2EC5099863979D8	101	"[""feedback"", ""focus"", ""radar"", ""forecast"", ""ground"", ""impact"", ""probability"", ""environment"", ""version"", ""location"", ""input"", ""icing"", ""government"", ""joint"", ""background"", ""fall"", ""turbulence"", ""evolution"", ""level"", ""sensor"", ""yield"", ""communications"", ""output"", ""vision"", ""force"", ""prediction"", ""intensity"", ""operation"", ""capacity"", ""network"", ""lead"", ""space"", ""federal"", ""decision"", ""integration"", ""research"", ""current"", ""experiment"", ""internet"", ""evaluation"", ""infrastructure"", ""transportation"", ""vertical"", ""exchange"", ""flow"", ""efficiency"", ""aircraft"", ""key"", ""configuration"", ""likelihood"", ""consumption"", ""receive"", ""route"", ""simulation"", ""horizon"", ""block"", ""separation"", ""airspace"", ""weather"", ""cloud"", ""city"", ""management"", ""service"", ""top"", ""system"", ""reduction"", ""fraction"", ""assessment"", ""ceiling"", ""flight"", ""storm"", ""visibility"", ""aviation"", ""translation"", ""center"", ""work"", ""air"", ""optimization"", ""behavior"", ""industry"", ""windshear"", ""characteristics"", ""correction"", ""convection"", ""technology"", ""field"", ""potential"", ""role"", ""ensemble"", ""development"", ""product"", ""device"", ""horizontal"", ""data"", ""observation"", ""algorithm"", ""well"", ""analysis"", ""time"", ""model"", ""order""]"
414AF376DAC505EEDE065EB312ECE9347EDC1711AC51C62D5153B97B28A38C5E	9	"[""index"", ""search"", ""division"", ""top"", ""content"", ""policy"", ""difference"", ""navigation"", ""vision""]"
05D74BA6C674CBDF5DECD1585A160095F868C106D7BFC4038CADB168E75B46DD	42	"[""feedback"", ""community"", ""hearing"", ""fold"", ""growth"", ""radio"", ""human"", ""archive"", ""impact"", ""lead"", ""top"", ""research"", ""chemical"", ""state"", ""potential"", ""health"", ""vehicle"", ""policy"", ""valley"", ""tolerance"", ""ensemble"", ""channel"", ""profile"", ""fire"", ""internet"", ""drought"", ""desert"", ""day"", ""building"", ""loss"", ""center"", ""receive"", ""science"", ""work"", ""morning"", ""project"", ""exploration"", ""behavior"", ""chemistry"", ""navigation"", ""vision"", ""history""]"
25B7B57C5DD2547B7D89CCEE9661DAE2DD8762C615B317D0D9696BFDBFF0EB8F	24	"[""file"", ""archive"", ""group"", ""network"", ""service"", ""area"", ""top"", ""content"", ""field"", ""state"", ""local"", ""metadata"", ""development"", ""exchange"", ""collection"", ""joint"", ""expansion"", ""key"", ""data"", ""search"", ""level"", ""work"", ""project"", ""navigation""]"
44E0198271FA91FAAB354B291D520CC09DD8674005135DFC1474EC8574482F45	36	"[""event"", ""version"", ""characteristics"", ""period"", ""stratosphere"", ""dynamics"", ""forecast"", ""species"", ""transport"", ""impact"", ""scale"", ""jet"", ""trajectory"", ""system"", ""research"", ""chemical"", ""mix"", ""experiment"", ""type"", ""composition"", ""profile"", ""division"", ""assimilation"", ""background"", ""mixing"", ""estimate"", ""model"", ""search"", ""resource"", ""copyright"", ""intrusion"", ""analysis"", ""air"", ""time"", ""troposphere"", ""chemistry""]"
4C4A01071D967DE7050BB9EF08838B421876DCB07405CA1656D586366AE56F1F	11	"[""data"", ""energy"", ""budget"", ""ice"", ""dataset"", ""flux"", ""station"", ""surface"", ""speed"", ""wind"", ""metadata""]"
FEF005872FC322D4547EC9181090516DB978F0861D16B7F28193AD619EB0F26E	13	"[""do"", ""management"", ""productivity"", ""lead"", ""space"", ""work"", ""internet"", ""community"", ""swarm"", ""engineering"", ""time"", ""policy"", ""day""]"
54D335603DFC0862A8988FEDEF4863CA08C763CA7C2A1498C24B54B8A6A99099	21	"[""map"", ""search"", ""evaluation"", ""feedback"", ""copyright"", ""science"", ""industry"", ""work"", ""well"", ""regulation"", ""research"", ""current"", ""range"", ""production"", ""growth"", ""human"", ""policy"", ""military"", ""navigation"", ""top"", ""center""]"
A5EBF9770415D806D18B3C2B6111C5247FDF7B705D3E4EF4052612EEB87010FE	13	"[""satellite"", ""network"", ""service"", ""color"", ""resolution"", ""mapping"", ""layer"", ""joint"", ""state"", ""military"", ""copyright"", ""data"", ""archive""]"
42FB2070ED2F6C238E10964ACDE35DF9BE25B5BC02FA372626B557F3AFB91AED	28	"[""feedback"", ""do"", ""proximity"", ""rate"", ""current"", ""research"", ""access"", ""charge"", ""maintenance"", ""policy"", ""evaluation"", ""map"", ""transportation"", ""key"", ""fall"", ""line"", ""day"", ""center"", ""building"", ""search"", ""resource"", ""name"", ""level"", ""receive"", ""car"", ""surge"", ""processed"", ""navigation""]"
E505950E25B64708A2421821457EF19993A47BA072CBE8CC278D125660D226FD	36	"[""atmosphere"", ""division"", ""characteristics"", ""prediction"", ""community"", ""weather"", ""dynamics"", ""forecast"", ""quality"", ""lead"", ""space"", ""federal"", ""technology"", ""research"", ""current"", ""state"", ""basic"", ""evaluation"", ""variability"", ""degree"", ""exchange"", ""training"", ""focus"", ""hypothesis"", ""surface"", ""climate"", ""land"", ""center"", ""science"", ""work"", ""analysis"", ""element"", ""edge"", ""time"", ""model"", ""order""]"
093B12AFBF1A009C82653C2BD61B5A51FC29D435948B8A18BDA54D1447F7D20C	22	"[""classification"", ""process"", ""characteristics"", ""radar"", ""thermal"", ""category"", ""knowledge"", ""copyright"", ""content"", ""policy"", ""map"", ""elevation"", ""processing"", ""mapping"", ""base"", ""key"", ""data"", ""training"", ""land"", ""zone"", ""science"", ""landuse""]"
1E9D526E21C5522AF54264FB4D18A609DE746181840FA896496E48673B7FA7C9	95	"[""moon"", ""content"", ""group"", ""campaign"", ""field"", ""lake"", ""civil"", ""plantation"", ""source"", ""production"", ""location"", ""local"", ""ranking"", ""dam"", ""joint"", ""half"", ""day"", ""color"", ""bay"", ""slide"", ""river"", ""vision"", ""set"", ""force"", ""terrain"", ""outward"", ""leaf"", ""research"", ""access"", ""state"", ""arrival"", ""exchange"", ""free"", ""colonization"", ""ore"", ""region"", ""military"", ""navigation"", ""family"", ""point"", ""battery"", ""image"", ""period"", ""community"", ""county"", ""trained"", ""canal"", ""service"", ""area"", ""provenance"", ""system"", ""station"", ""noel"", ""valley"", ""mining"", ""villages"", ""landing"", ""glass"", ""construction"", ""translation"", ""population"", ""sound"", ""distance"", ""tunnel"", ""double"", ""work"", ""air"", ""project"", ""era"", ""property"", ""history"", ""division"", ""mine"", ""ship"", ""native"", ""floor"", ""equipment"", ""forest"", ""animal"", ""development"", ""map"", ""oil"", ""normal"", ""collection"", ""peak"", ""prospecting"", ""desert"", ""building"", ""land"", ""center"", ""age"", ""well"", ""time"", ""position"", ""order""]"
D0A6F1EEC745EACCD41DC4FEE7F4396A3F2C51BDAEC359E0D3471A06710D6DCF	36	"[""interruption"", ""set"", ""burning"", ""soil"", ""archive"", ""ground"", ""index"", ""knowledge"", ""copyright"", ""snow"", ""ice"", ""research"", ""current"", ""moisture"", ""policy"", ""local"", ""do"", ""satellite"", ""exchange"", ""center"", ""drift"", ""search"", ""landing"", ""base"", ""imaging"", ""data"", ""change"", ""temperature"", ""climate"", ""service"", ""brightness"", ""meteorology"", ""analysis"", ""collection"", ""climatology"", ""mean""]"
